"source_file","source_path","category","keywords","key_phrases","snippet","confidence"
"148768983.txt","./copied_originals/CONTR","CONTR","actividades, permitan, participantes, investigación, estrategias, medio","el presente trabajo presenta","Condo, 2021 En cada uno de los módulos se aplicarán Estrategias de aprendizaje por medio de trabajos y debates en grupo, así como el estudio de casos y actividades. Evaluación del proceso de enseñanza con evaluaciones a fin de medir cual es el progreso del PE con relación al tema de IE. Fomentación de charlas y otras actividades que permitan a los participantes a seguir aprendiendo y mejorando sus PB. En las estrategias de intervención tenemos: Sensibilización y motivación por medio de actividades que permitan informar al PE sobre la importancia de buenas PB para poder garantizar su seguridad como la de los pacientes. Crear un ambiente de participación con el PE comprometiéndose al proceso. Técnicas de refuerzo positivo los cuales son utilizados para motivar a los participantes a continuar con un comportamiento en las PB apropiado. Retroalimentación de los participantes a través de la pre y post evaluación para poder identificar el progreso del PE en las PB. Planes de acción realizados de forma individual con el PE y esto permitan aplicar los conocimientos adquiridos en su práctica diaria y continuar mejorando sus prácticas de bioseguridad en el futuro. 14 III. METODOLOGÍA. 3. 1. Tipo y diseño de investigación 3. 1. 1 Tipo de investigación El presente estudio fue aplicado, de acuerdo a R. Hernández, 2018 basado en acertar cada una de las interrogantes que suelen presentarse a diario en situaciones moderadas. La investigación se dedicó a medir las variables y no solo describirlas, por lo cual el presente trabajo presenta un punto de vista cuantitativo, así lo describe Camargo, 2022.","high"
"150018395.txt","./copied_originals/CONTR","CONTR","investigación, proceso, posibilidad, conocimientos, proyecto, trabajo","proponemos; se construye un","Del análisis de contenido de los discursos según categorías establecidas a posteriori, se transcriben a continuación, algunas frases textuales con respecto a la primera consigna: realizar un trabajo de un tema de mi interés, de un nivel académico aceptable; conocer más de un tema a partir de las herramientas que ofrece el seminario para llegar a mis propias conclusiones y tomar decisiones; aprovechar cada instancia de reunión; vivenciar de buena manera lo que es involucrarse en un campo de estudio concreto e interactuar con todas las etapas del proceso de investigación; posibilidad de sentir realmente propios los hallazgos; introducirnos al campo de la investigación; vivenciar un proceso de investigación; ubicarse como investigadores; 13 incorporar nuevos conocimientos; facilitar futuras prácticas educativas; concientizar de la importancia que tiene la educación física; posibilidad de crear un proyecto de investigación que nos posibilite tener una experiencia, guiada por un docente y un grupo docente; posibilidad de defender nuestro proyecto, analizarlo y entender el proceso para un futuro. Los propósitos personales que emergen con mayor énfasis, en cuanto a la frecuencia, son vivenciar un proceso de investigación e integrar nuevos conocimientos. También surge la realización de un trabajo de nivel académico aceptable, el aprovechamiento de las instancias de reunión, la facilitación de futuras prácticas educativas, la concientización de la importancia que tiene la Educación Física, la creación de un proyecto de investigación que posibilite la experiencia y la posibilidad de defensa del mismo, su análisis y la comprensión del proceso. En relación al sentido de la investigación en la formación, lo encuentran en los siguientes aspectos que se registran textualmente: la parte formal de la elaboración de cualquier proyecto, en la cual me permitirá afrontar cualquier demanda laboral, pero sobre todas las cosas me produce una gratitud personal; la investigación es el proceso por el cual se construye un trabajo en donde satisface inquietudes, concreta objetivos y alimenta conocimientos, entre otras cosas; a través de la investigación, podemos conocer mucho más el mundo externo, identificar problemáticas, enriquecernos de nuevos conocimientos y afirmar los que ya poseemos, valorizar diferentes aspectos sobre un tema, demostrar una realidad, refutar malos prejuicios, colaborar con la comunidad científica; poder responder interrogantes, pero básicamente para formarnos como seres humanos en este mundo que nos rodea 14 explota otro lado de nosotros mismos en el cual no estamos acostumbrados a indagar y que permite demostrarnos a nosotros mismos hasta donde podemos llegar si nos lo proponemos; siempre hay que seguir estudiando y actualizándose para seguir progresando; poder valorizar la carrera; la investigación hace que nos preguntemos acerca de esos problemas.","high"
"36609643.txt","./copied_originals/CONTR","CONTR","láminas, orden, especie, barattini, primera, falconiformes","se presenta una; el método propuesto","En la primera parte, orden Falconiformes, se describen 24 especiespertenecientes a tres familias: Cathartidae cuervos; Falconidae halco-nes, chimango y Accipitridae águilas y gavilanes. Para cada especie se presenta una detallada y prolij a descripción,con indicaciones sobre su plumaje y colorido, dandÜ los caracteres di-ferenciales del sexo en este aspecto, animales jóvenes, particularidadesde los nidos y huevÜs, hábitos, forma de vuelo, alimentación, costumbresy datos para su reconocimiento. Todo esto se complementa cÜn9 láminas en colores muy bien rea-lizadas por L. Barattini, dos en blanco y negro y 5 fotografías. Para laclasificación sistemática se sigue el método propuesto por A. WetmoreA Systematic classification for the Birds of the World1951. En un capítulo separado se da para cada especie descripta una in-formación completa sobre denominación, sinonimia y distribución geo-gráfica. Se aclara que la bibliografía general será agregada al final delcatálogo, cuando se publique el último orden de la serie a tratar. 1977 Jorge A. Burguete 439El texto Ofrece también en las cOnsideracianes generales una láminacan la marfalagía de un falcanifarme y detalles de las plumas en su farmay estructura, para facilitar la interpretación descriptiva. Se dan narmaspara la mensura de un ave, en la referente a envergadura, larga de ala,cOla,pica y tarsa. Los índices de láminas, nambres científicas y vulgares de las avestratadas cierran este valumen. La segunda parte de la abra que carrespande al arden Anserifarmesfue publicada en 1971, cuanda ya hacía seis añas que había fallecida elPraf. Barattini. Del volumen II del Catálaga carrespanden a este autarsalamente la canfección de las láminas y figuras que la ilustran, el capí-tulo de introducción y el plan de la obra.","high"
"45963991.txt","./copied_originals/CONTR","CONTR","prevalencia, mayor, cachorros, caninos, estudio, siendo","el presente estudio presenta","18 Discusión. En este estudio se encontró una prevalencia de leishmaniosis a nivel de Sudamérica del 8, 71, siendo Argentina el país con la mayor prevalencia 40, Esto debido a que los métodos de control de vectores en Argentina no han sido del todo exitosos, dado que las pruebas diagnósticas han tenido una sensibilidad baja, imposibilitando el diagnostico de los transmisores reales, el tiempo entre el diagnóstico y el sacrificio ha sido tardío, como también el reemplazo inmediato de perros sacrificados por cachorros predispuestos a la infección, sin eliminar los factores que les ponen en riesgo. Ecuador fue el país que tuvo la menor prevalencia 0, según se reporta en el único estudio actual realizado en caninos en Ecuador, esto se puede deber a un control vectorial exitoso, lo cual ha llevado a la disminución de la prevalencia, como también la capacitación a trabajadores del área de la salud para realizar un diagnóstico rápido 18, 19. Se encontró una asociación estadísticamente significativa en la variable edad de los caninos, siendo que la mayor prevalencia se muestra en los que poseen entre 1-5 años 63, esto está relacionado con la población canina joven, la que es más activa, son caninos que están en constante movimiento, siendo más exploradores, favoreciendo el contacto con otros caninos infectados o con el flebótomo portador de la leishmaniosis. Lo contrario sucede con la población canina más adulta y con los cachorros, los cuales en el presente estudio presentaron una prevalencia de 6 y 11 respectivamente, estos datos de mayor prevalencia en jóvenes adultos, y de menor en cachorros y adultos mayores, también ha sido reportada en otros estudios, en los cuales se alude a la relación de que los adultos mayores y cachorros mantienen la mayor parte del tiempo al interior del domicilio, en las horas en las que el vector tiende a alimentarse 20.","high"
"46009080.txt","./copied_originals/CONTR","CONTR","imágenes, obviamente, cuestión, campo, sino, aproximación","proponemos; nuestra aproximación","Obviamente, no se trata de hacer aquí una revisión bibliográfica de la cuestión campo en el que, por lo demás, ya contamos con más que notables precedentes Quintana, 2003; Zumalde y Zunzunegui, 2015 , sino de proponer una aproximación necesariamente impresionista a aquellos núcleos que consideramos más relevantes en la situación contemporánea de las teorías de la imagen para explorar su relación directa con la problemática que supone una buena praxis del fact-checking. Obviamente, nuestra aproximación opta por el enfoque ensayístico, ya que consideramos que en un texto que pone claramente la cuestión de la verdad en primer término admite como ha ocurrido en la bibliografía específica del campo- la posibilidad de proceder no tanto mediante juicios conceptuales herméticos, sino antes bien, mediante la intuición, la reflexión crítica y la referencia abierta a otros pensadores y pensadoras. RLCS, Revista Latina de Comunicación Social , 79, 19-42 Investigación 4185RLCS-2021-1506 ISSN 1138-5820 Año 2021 Recibido: 01042021. Aceptado: 08062021. Publicado: 01072021 24 De cara a sistematizar nuestro propósito, proponemos los siguientes objetivos específicos: O1: Topografiar brevemente la discusión clásica entre las relaciones entre imagen y verdad en el contexto de la verificación de noticias. O2: Valernos de las diferentes etiquetas contemporáneas para la clasificación y reflexión crítica de las imágenes de las teorías estrictamente iconoclastas a la cada vez más frecuente apología de las imágenes pobres para, posteriormente, intentar comprender dónde se encuadran las imágenes desinformativas, pero ante todo, cuáles son sus huellas de veredicción y en qué compleja situación nos encontramos. Se utiliza el término veredicción, utilizado por Greimas 1990, que sería equivalente a la expresión fehaciente o acción y efecto de establecer con certeza algo, y que se podría asimilar al concepto de veracidad.","high"
"86526311.txt","./copied_originals/CONTR","CONTR","método, heideggeriana, trabajo, social, hijos, fenomenológico","se presenta un; el método propuesto","Objetivo: describir el método fenomenológico y sus técnicas desde la perspectiva hermenéutica Heideggeriana. Método: se presenta un análisis de la fenomenología interpretativa de Martin Heidegger y la propuesta de diferentes técnicas de investigación cualitativa para la aplicación de este diseño metodológico. Resultados: se describe la epojé, intencionalidad, reducción, constitución, el proceso de análisis y la forma de presentación de resultados del diseño metodológico fenomenológico. Conclusión: la propuesta fenomenológica de este trabajo sugiere tomar una postura epistemológica a la luz de la hermenéutica Heideggeriana. Mendieta Izquierdo, G Para la presentación de este trabajo se toma el método propuesto por Husserl, pero desde una perspectiva Heideggeriana por el giro hermenéutico que presenta al mismo, así como la concepción de ser en el mundo, entendida como la experiencia inmediata, la cotidianidad misma del ser, un ser inmerso en múltiples significados, en un mundo social que implica intersubjetividad. Mendieta Izquierdo, G Adolescencia y juventud En la Edad Moderna, cuando el empleo era más estable, había más movilidad social, y los máximos valores eran la familia y el trabajo, las familias eran más homogéneas, verticales y rígidas. No se ponía en duda la autoridad de los padres, y los hijos no tenían derecho a una vida privada. Los padres, en general, deseaban que sus hijos e hijas se desarrollaran por completo a fin de poder insertarse socialmente y contribuir al futuro de la humanidad, que preservaran la historia del pasado y que aprendieran y enseñaran valores. Hoy en día, las expectativas familiares para con los hijos e hijas varían según el lugar donde está insertado esea adolescente en particular, su clase social y su cultura.","high"
"268621917.txt","./copied_originals/CONTR","CONTR","trabajo, comunidad, razones, unefm, comenzó, apoyo","diseñamos; se plantea una","Por múltiples razones el trabajo que manteníamos en la UNEFM comenzó a perder fuerza y llegamos a un periodo de estancamiento. El grupo inicial empezó a disgregarse y sentí la necesidad de fortalecerlo con la base, volver a la comunidad y solicitar su apoyo. Le lleve al Dr. Roberto Grand, Rector de la UNEFM, y gran impulsador de la idea de Coro Patrimonio, un plan de trabajo con la comunidad a través de charlas, foros, etc. El Dr. Grand apoyo la idea, me tocó armar y dirigir el equipo conformado por Ana María Mon-tero, Hermes Coronado, Félix Dirinot, Néstor Jiménez y Francisco Sánchez. Diseñamos nuestro plan de trabajo y comenzamos a realizarlo. La acción se comenzó hacia los barrios para iniciar en ellos el trabajo de concientización. De estos, por razones metodológicas, se escogieron inicialmente los barrios Pantano Arriba, Chimpere, la Urbanización Popular Cruz Verde y Cooviobrenco, urbanización formada por cooperativas obreras. Para este trabajo partimos con la información a la comunidad sobre la importancia de la declaratoria de Coro como patrimonio, como un estímulo a la reafi rmación de la identidad, como refuerzo para levantar la imagen que tenemos de nosotros mismos. Estamos opacados por el exceso de burocracia, corrupción, derroche de los dirigentes y subestimación al pueblo. La imagen de nosotros se nos desmorona y la auto-estima decae. Se plantea una nueva alternativa, una revisión a todo lo que se nos presenta y para ello ofrecimos a la comunidad una acción de autogestión que se basó en cuatro puntos básicos: 1.","high"
"37040840.txt","./copied_originals/CONTR","CONTR","musical, culturales, identidad, música, identidades, colombia","construimos; compartimos","Colombia tiene una riqueza musical que está interconectada con su geografía, costumbres y cultura, y que muestra un importante nivel de complejidad fácilmente aprovechable como fuente de educación musical, pero que debido a otras manifestaciones culturales que permean a la población la hemos subvalorado, generando una mirada a productos culturales externos que hacen que nuestra propia identidad se desfigure. La idea de la música como portadora de identidades es asumida por Pablo Vila, quien utiliza las ideas de interpelación y articulación de Althusser y Stuart Hall, para indagar sobre el funcionamiento de las interpelaciones en música popular y como estas explican la construcción de identidades e imaginarios sociales y culturales. Concluye Vila que las identidades se asumen a través de la articulación del discurso y de las interpelaciones con las narrativas que el sujeto construye a través de su contacto y retroalimentación con el mundo. En otras palabras, como seres humanos que compartimos una sociedad y una cultura, creamos imaginarios sobre lo nuestro y lo que no nos pertenece; y en este proceso construimos una identidad sobre lo propio. La globalización, y la exaltación de productos musicales externos ha generado que la identidad de lo propio se adapte a un mundo globalizado en donde nuestras raíces cada día se difuminan y lo nuestro nos es cada vez más ajeno y lejano, incluso a veces no le conocemos. En esta medida, este proyecto de grado tiene la intención de resaltar la importancia de la enseñanza de la música tradicional en la educación musical en Colombia.","high"
"67752443.txt","./copied_originals/CONTR","CONTR","tango, chúcaro, parece, varios, necesidad, danza","ofrecemos; compartimos","El tema que tratamos nos parece relevante por varios motivos. El primero es el que ya esbozamos en párrafos anteriores y tiene que ver con la necesidad de estudios que se centren en la descripción y contextualización de la danza del tango. En este caso ofrecemos una perspectiva estética centrada en la danza. Además, este trabajo es fundamental porque nos ayuda a entender lo que era o no importante en una sociedad en un momento concreto, porque nos habla de sus necesidades y, finalmente, porque explica en cierta manera el futuro del género del que hablamos. Compartimos con Blas Matamoro y Gustavo Varela la necesidad de estudiar el género sin extraerlo de su contexto y relacionándolo con los vaivenes de una sociedad en continuo cambio. Analizamos, también, una propuesta concreta que es la que El Chúcaro, el más importante bailarín de música folclórica de Argentina, propuso en el año 1991 en Cosquín. Santiago Ayala El Chúcaro, como director del Ballet Folclórico Nacional ideó una coreografía en la que muestra el modo en el que, en su opinión, tuvo lugar el nacimiento del tango. Era nuestra intención deducir a partir del análisis de varios factores de la época a la que se refiere y de otras posteriores si El Chúcaro podría tener razón y qué parte de su propuesta podría explicar el origen de la imagen rioplatense que nos ofrece el tango. Más allá de que la tenga o no, su relato nos parece que aporta un punto de vista social que no debemos pasar por alto.","high"
"127192169.txt","./copied_originals/CONTR","CONTR","edad, años, macronutrientes, déficit, dieta, proteína","se presenta un; la contribución; en contraste con","Basado en RDD por el INCAP 2012 Fuente: Elaboración propia con datos proporcionados por estudio PRESANCA II-PRESISAN 2014Grupo de edad 2 años: La distribución de macronutrientes, para el caso de menores de dos años de edad, presenta un desequilibrio ocasionado el déficit energético provisto por lípidos, los cuales rondan según el patrón el 20 y 21 familias con y sin remesas respectiva-mente denotando un déficit de entre un 10 y 15 con referencia a la RDD Ver Cuadro 3. La grasa en la dieta infantil es fundamental para asegurar un buen aporte de energía en un volumen restringido, ya que proporciona en promedio 9 kcal por gramo en contraste con los carbohidratos que portan 4 kcal por gramo; durante los primeros dos años de vida, la grasa debe ser vista también en su función estructural, pues provee los ácidos grasos y el colesterol necesario para formar membranas celulares en todos los órganos. Se presenta un déficit de 2 de proteína acorde a la distribución de macronutrientes en la dieta, sin embargo el análisis aislado en este sentido podría tornarse controversial tomando en cuenta que acorde a la evaluación realizada a nivel de cada macronutriente los RDD de proteína son cubiertos y superados. No obstante se considera adecuado en base a la evidencia atender aspectos relacionados a la calidad de la proteína disponible en la dieta en especial para este grupo de edad. Se identifica que no existen diferencias aparentes significativas de la contribución de energías provistas por macronutrientes en ambos grupos de la población estudiada.","high"
"174682903.txt","./copied_originals/CONTR","CONTR","semana, requiere, realizar, operaciones, configurar, mapa","se plantea un; por primera vez","En esta semana realice la última parte del taller básico de mapa digital de México. INEGI, 2020. En el siguiente ejercicio se plantea que una cadena de supermercados desea incursionar por primera vez en la ciudad de Colima; a partir de cartografía urbana de la localidad, indicadores socioeconómicos y la ubicación de centros comerciales ya existentes se requiere identificar zonas potencialmente apropiadas para instalar sus propios centros. al realizar este proyecto se han realizado diversas operaciones mediante herramientas del sistema como lo son: configurar etiquetas, ejercitar la herramienta de análisis espacial buffer, crear capas de información y modificar propiedades de despliegue. Para el último ejercicio se plantea un caso hipotético en el que la Secretaría de Turismo SECTUR va a implementar un programa de promoción turística de ciudades; para ello, requiere cuantificar su capacidad instalada en lo referente a alojamiento temporal y preparación de alimentos y bebidas, así como generar gráficas con los resultados a nivel estatal. Además, requiere calcular el área insular perteneciente al estado de quintana roo, durante la realización de este proyecto puse en prácticas diversas operaciones mediante herramientas del sistema, por ejemplo: realizar consultas en tablas de atributos y configurar filtros, 5 configurar reporte para impresión, generar gráfica, ejecutar operaciones de análisis espacial: descomponer y realizar mediciones de áreas. Semana 8, del 20 de abril al 24 de abril de 2020. Al inicio de esta semana se me proporcionaron unos ejercicios llamados PRACTICA PARA DESARROLLO DE PROYECTOS EN MAPA DIGITAL DE MÉXICO PARA ESCRITORIO VERSIÓN 6.","medium"
"10086651.txt","./copied_originals/CONTR","CONTR","sexual, marco, conceptos, teórico, diversidad, patriarcado","se plantea una","MARCO TEÓRICO A lo largo del marco teórico se plantean conceptos fundamentales para comprender el entramado de la diversidad afectivo-sexual y, de la igualdad entre géneros. Comenzando por la descripción del sistema sexogénero, así como de los conceptos claves. Este análisis es fundamental para comprender el patriarcado, así como la desigualdad a la que se enfrentan los distintos sexos y géneros en nuestra sociedad. Las instituciones públicas, así como la legislación vigente y anterior se ha visto sesgada por la influencia y las raíces del patriarcado, así como por un carácter androcéntrico. Aun así, la sociedad ha ido avanzando hasta el reconocimiento y valoración de la pluralidad social en la que se ve envuelta. De manera que, se expone un marco legislativo en el que históricamente han quedado reflejados y amparados los derechos relacionados con la igualdad y la diversidad afectivo-sexual. Derechos que han de conocerse y promoverse en los centros educativos. En relación con lo expuesto previamente, se plantea una revisión sobre la construcción de la identidad de género y sexual. Dado que la Educación Infantil desempeña un papel fundamental en dicho proceso, así como en la adquisición de estereotipos o conductas sexistas. Finalmente, se exponen diversidad de estructuras familiares y orientaciones sexuales que han de incluirse en la vida de aula, a fin de fomentar la pluralidad familiar y de orígenes. 4. 1. El sistema sexogénero, androcentrismo y patriarcado Teniendo en cuenta la sociedad tan plural en la que nos encontramos y la gran afluencia de nuevos conceptos en relación con la identidad sexual, la identidad de género y la orientación sexual, resulta necesario comenzar este marco teórico con una aproximación terminológica a fin de clarificar tales conceptos que, pueden resultar abrumadores.","medium"
"10854821.txt","./copied_originals/CONTR","CONTR","problemas, manera, solución, innovadora, exploración, camino","de manera innovadora; solucionan","125A SOLUCIÓN DE PROBLEMAS DE MANERA INNOVADORA, EXPLORACIÓN DE UN CAMINO CREATIVOThe innovative problem solving, exploring a creative wayFrancisco Javier Montoya RíosResumen: la velocidad del mundo actual trae múltiples desafíos a las empresas, y una manera de sobrevivir en este ambiente de cambios es la innovación, para lo cual se requiere de la creatividad como herramienta clave, que en nuestro medio se transforma en la aplicación de técnicas de generación de ideas. Todos los días las personas se encuentran con problemas en sus trabajos, en sus casas, con la familia, en la escuela, con el gobierno, etcétera. Los problemas se aparecen a cada paso Magister en ingeniería. INSTITUTO TECNOLÓGICO METROPOLITANO. Medellín - Colombia; fjmontoyagmail.comFecha de recepción: 31 de julio de 2012Fecha de aceptación: 02 de octubre de 2012Revista TRILOGÍA No. 7 ISSN 2145-4426 diciembre 2012 pp. 125 133L126La soLución de probLemas de manera innovadora, expLoración de un camino creativo y frente a esto pueden tomarse varias opciones: algunas veces los problemas se solucionan permanentemente, otras, se hace de manera temporal, y en ocasiones se aprende a vivir con ellos. Sin embargo los problemas y las soluciones de estos cuestan tiempo, dinero y recursos. Si se mira el campo laboral, se puede evidenciar que un problema no es siempre algo negativo, sino algo susceptible de mejora, o que puede hacerse de manera diferente; la dificultad central está en la identificación de la situación y la búsqueda de posibles soluciones. De aquí se desprende que las empresas buscan solucionar los problemas en el menor tiempo posible y al menor costo, lo cual requiere una de las más importantes habilidades cognitivas Frederiksen, 1984.","medium"
