"id","source_file","snippet","label","comentario"
"T2-0011","100341917.txt","Introducción: antecedentes Exponer la arquitectura autóctona como espectáculo ya formaba parte habitual de los programas de las exposiciones internacionales Bengoechea, 2004. En casi todas las exposiciones se representaba escenográficamente, con recursos del cartón piedra, una muestra de la tradición arquitectónica local a modo de rememoración del pasado Rovira, 1980: el Borgo Medievale de Turín de 1884; la serie de imitaciones histórico-folklóricas de París de 1889 la Ciudad Colonial y el Pueblo Africano, el Village Flamand de Amberes y el el único ejemplo que no sólo sobrevivió a la propia exposición, sino que ha llegado hasta nuestros días como algo vivo y enraizado en la ciudad . Esta singularidad bebe tanto de la calidad del equipo encargado de su materialización como de los viajes preparatorios realizados objeto de este artículo. 2. El pre viaje Artista, crítico e ingeniero, Miquel Utrillo construyó de 1910 a 1919 el Palau Maricel de Sitges, considerada una de las obras cumbres del Noucentisme y obra emblemática de la nación catalana según Joaquim Folch i Torres. Se trata de un conjunto de edificios conformado por elementos arquitectónicos tomados de otras arquitecturas, tanto palaciegas como populares. Casi como una consecuencia lógica, poco después, el 22 de febrero de 1924, Utrillo presenta al alcalde de Barcelona el anteproyecto para la construcción de IBERIONA: una sección española en la que además de exponerse productos de arte suntuarios, podría verse trabajar a artesanos sirviendo de atracción y espectáculo. El reciente pronunciamiento de Primo de Rivera paralizó el proyecto junto al resto de obras de la Exposición Mendelson, 2006.","0",""
"T2-0012","10155268.txt","UNIVERSIDAD DE CANTABRIA FACULTAD DE FILOSOFÍA Y LETRAS GRADO EN HISTORIA TRABAJO FIN DE GRADO Director: Eloy Gómez Pellón Curso 20202021 CANADÁ FRENTE AL ESPEJO DE LA HISTORIA: LA TRAGEDIA TRAS EL INTENTO DE ACULTURACIÓN DE LAS POBLACIONES ABORÍGENES CANADA FACING THE MIRROR OF HISTORY: THE TRAGEDY BEHIND THE ABORIGINAL PEOPLES ACCULTURATION ATTEMPT ANA ROMANO GALDÓ Junio 2021 1 RESUMEN El presente trabajo analiza el alcance que han tenido, y aún tienen, las políticas de aculturación de los aborígenes en Canadá, así como la posible tipificación de estos hechos dentro de la categoría de genocidio. Para ello, se expondrá la evolución histórica de las relaciones entre colonizadores y aborígenes, especialmente centrada en aquellos acontecimientos que tuvieron lugar entre la segunda mitad del siglo XIX, con el nacimiento de la Confederación Canadiense en 1867, y la primera del XX. Por último, y para valorar el verdadero alcance de estas políticas, se incluye un apartado final dedicado al análisis de la situación actual de los pueblos aborígenes canadienses. Palabras clave: genocidio, genocidio cultural, aborigen, Canadá, multiculturalismo. 2 AGRADECIMIENTOS Me gustaría agradecer el apoyo recibido por todas las personas que me han acompañado durante este largo proceso. Debido a la dificultad que en ocasiones suponía el análisis de un tema tan extenso, y que no goza de especial repercusión en el mundo de habla hispana, ha sido crucial contar con el apoyo de quienes estaban a mi lado cuando el trabajo parecía estancarse. En especial, me gustaría agradecer el apoyo entusiasta de mi familia y amigos, sobre todo de mis padres, así como la ayuda generosa recibida de mi director de Trabajo de Fin de Grado, el Catedrático de Antropología Social de la Universidad de Cantabria Eloy Gómez Pellón.","1",""
"T2-0013","10024973.txt","1 recoge los tamaños obtenidos por este procedimiento y sehan incluido además los resultados obtenidos por microscoa electrónica de transmisión y losobtenidos por el método de Rietveld, que se comenta a continuación. Para poder determinar la estructura de las muestras a partir de los difractogramas en polvose ha realizado un refinamiento de los mismos por el método de Rietveld. El programa utili-zado para el refinamiento Rietveld ha sido FullProf 19 para más información ver Apéndice. Teniendo en cuenta que, como se comentó anteriormente, las muestras nano se oxidan con fre-cuencia, se ha abordado el refinamiento por el método de Rietveld de los espectros de CSIC01y BNF-Starch utilizando la maghemita y su grupo de simeta P4132 , al igual que para elespectro de DTU100. Naturalmente, el refinamiento de la muestra DTU0 se ha realizado em-pleando la magnetita y su correspondiente grupo de simeta Fd-3m. Los refinamientos Rietveld de las muestras DTU100 y DTU0 se muestra en la Figura 4. 4 y losde las muestras nano en la Figura 4. 5. De la Figura 4. 5 resulta evidente que el refinamientode los espectros de las muestras nano es más complejo que el de las muestras naturales demagnetita y maghemita. Por simplicidad a la hora de realizar el refinamiento Rietveld de lamuestra CSIC01, se ha excluido la región del difractograma que contea la contribución amorfade la lice a ángulos bajos. 1K 0. 9 en el caso de considerar nanopartculas esféricas. CAPÍTULO 4. CARACTERIZACIÓN ESTRUCTURAL 16Figura 4. 4: Refinamientos Rietveld de las muestra naturales DTU100 a y DTU0 b. Los pun-tos representan los datos recogidos durante la medida, la nea negra el refinamiento Rietveld, lanea azul la diferencia entre el espectro observado y el calculado residuos, y las neas verdesverticales son las posiciones de Bragg correspondientes a los picos de difracción.","1",""
"T2-0014","100362302.txt","Copyright: 2020 CSIC. Este es un artículo de acceso abierto distribuido bajo los términos de una licencia de uso y distribución Creative Commons Reconocimiento 4. 0 Internacional CC BY 4. 0ANALES CERVANTINOS, VOL. LII, PP. 167-196, 2020, ISSN: 0569-9878, e-ISSN: 1988-8325https:doi.org10. 3989anacervantinos. 2020. 007Análisis formal, temático e intratextual del episodio de Rosaura, Grisaldo y Artandro, de La GalateaJuan Ramón Muñoz SánchezResumenLa Galatea se caracteriza, como el resto de novelas pastoriles españolas y aun de las narraciones en prosa de largo recorrido del Siglo de Oro, por estar conformada, desde una perspectiva estructural, por dos niveles narrativos distintos, uno primario y otro secundario, a saber: la trama principal y los episodios intercalados. Estos son cuatro: el de Lisandro y Leonida, el de Teolinda, Artidoro, Leonarda y Galercio, el de Timbrio, Silerio, Nísida y Blanca y el de Rosaura, Grisaldo y Artandro. Este estudio tiene por objeto principal realizar un pormenorizado análisis, tanto temática como formalmente, del cuarto de ellos, al tiempo que se establecen sus relaciones intratextuales con el resto de la producción literaria de Cervantes. Palabras clave: La Galatea; episodio; celos; matrimonio secreto; rapto. Title: Formal, Thematic and Intratextual Analysis of the Rosaura, Grisaldo and Artandro Episode, of La GalateaAbstract The structure of La Galatea, as it can be asserted for the rest of the Spanish pastoral books as well as for the longer works of prose of the Spanish Golden Age, is characterised by two different narrative levels, one primary and the other secondary: the main plot and the interspersed episodes, of which there are four: Lisandro and Leonida; Teolinda, Artidoro, Leonarda and Galercio; Timbrio, Silerio, Nísida and Blanca; and Rosaura, Grisaldo and Artandro.","0",""
"T2-0015","101015132.txt","Volumen 17, no. 12 202010tiembre de ese año, en el Campus de Nuestra Señora del Pilar, un encuentro sobre Mitología de Oriente y Occidente e invitamos a disertar a Hugo Fran-cisco Bauzá y Leandro Pinkler como referentes en la materia, y contamos con la participación del Dr. Nante como especialista. En este tren de acción, en octubre de 2016, realizamos las i Jornadas In-terdisciplinarias de Mitología USAL, bajo el lema Los Mitos: encuentros entre lo cósmico, lo sagrado, lo heroico y lo humano. El simposio, que duró tres jornadas, incluyó mesas de exposiciones sobre el mito en Oriente y Occi-dente. Todos los docentes e investigadores que participan hoy de este dossier presentaron en aquel momento, motivados por la convocatoria, los primeros avances de los proyectos de investigación cuyos resultados y reflexiones fina-les están desarrollados en los artículos que publicamos aquí y ahora. Los artículos del dossierEl primer texto de los cinco que conforman el dossier es de la autoría del Dr. Eduardo Sinnot y se titula Poesía mítica, relato épico y filosofía. Allí el especialista revisa y refuta la visión positivista, originada a fines del siglo xix y principios del xx, que sostenía que la consolidación de la filosofía como disciplina científica se alcanzó una vez que esta se liberó de la irra-cionalidad del mito. Por el contrario, el Dr. Sinnot explica que hubo más continuidades que rupturas en ese pasaje; y que el material mítico de la poe-sía de Hesíodo y de la épica de Homero presentaba ya expresiones de índole prefilosófica o protofilosófica del pensamiento ético y vehiculizaba diversas modalidades de aproximación a la verdad.","0",""
"T2-0016","10024998.txt","Jesús A. Ruiz TFG - 0 - ESCUELA UNIVERSITARIA DE FISIOTERAPIA GRADO EN FISIOTERAPIA TRABAJO FIN DE GRADO Revisión sistemática: tratamientos del EPOC moderado o grave. Systematic review: moderate or severe treatment of COPD. Presentado por Jesús A. Ruiz Sánchez Tutelado por Ruth Lagunas Fernández Torrelavega 962014 Jesús A. Ruiz TFG - 1 - Índice Resumen ............................................................... 3 Introducción ............................................................ 5 Justificación ........................................................... 8 Objetivo ............................................................... 8 Metodología .......................................................... 9 Resultados ............................................................ 14 Discusión ............................................................. 21 Bibliografía .......................................................... 25 Jesús A. Ruiz TFG - 2 - Índice de acrónimos: EPOC : enfermedad pulmonar obstructiva crónica. RHB: rehabilitación. CO2 : monóxido de carbono. OMS : organización mundial de la salud. FV : frutas y verduras. RP : rehabilitación pulmonar. MMSS : miembros superiores. MMII : miembros inferiores. Jesús A. Ruiz TFG - 3 - Resumen OBJETIVO: El objetivo de esta revisión sistemática es determinar y comprar distintos tratamientos sobre la EPOC en sujetos a través del análisis y estudio de la evidencia científica disponible sobre este tema. MATERIALES Y MÉTODOS: la búsqueda de artículos se realizó utilizando la base de datos MedLine. Los criterios de inclusión utilizados para la selección de estudios en esta revisión fueron los siguientes: ensayos clínicos aleatorizados, publicados desde el 2011, en humanos, adultos, mayores de 18 años, en ingles, español o portugués. Los criterios de exclusión fueron: artículos cuyos pacientes tuvieran otra afectación importante, artículos en los que los sujetos necesariamente tuviesen exacerbaciones de EPOC, que el objetivo no quedase claro o tuviese intereses personales, artículos sin grupo placebo o control, tratamientos sin la supervisión de un terapeuta y artículos que no se consideraron significativos.","0",""
"T2-0017","100251516.txt","xi El aislamiento de una estructura es la herramienta más potente de la ingeniería sísmica, basándose en la reducción de la demanda sísmica en lugar del incremento de la capacidad resistente de las estructuras, que consiste en desacoplar la estructura del suelo, que permite un control pasivo de las vibraciones de la estructura y provoca la reducción de las fuerzas sísmicas. Los aisladores son elementos que se ubican en la interface del suelo y la estructura, los cuales proporcionan suficiente flexibilidad a la estructura reduciendo considerablemente la rigidez del sistema, provocando el incremento del periodo fundamental. pisos, donde se realizan tres modelos sísmicos: el primer modelo es un sistema de muros estructurales con cimentación fija, el segundo modelo es el mismo sistema de muros estructurales con el uso del aislador elastomérico HDR y el tercero modelo es un sistema aporticado con el uso del aislador elastomérico HDR. Al realizar el análisis dinámico con el uso de la aceleración espectral los resultados revelan que el desplazamiento absoluto para el edificio de sistema de muros estructurales con aislador se incrementa 519 y para el edificio de sistema aporticado con aislador se incrementa 705 en la dirección y, con respecto al desplazamiento absoluto del edificio de sistema de muros estructurales con cimentación fija. Respecto al desplazamiento relativo para el edificio de sistema de muros estructurales con aislador disminuye un 69 y para el edificio de sistema aporticado con aislador incrementa un 83 en la dirección y, con respecto a los desplazamientos relativos del edificio con cimentación fija.","0",""
"T2-0018","101015202.txt","Se presentan algunas reflexiones sobre ciertos temas que se encuentran en las asignaturasmaterias de la licenciatura en Enseñanza de la Historia, ofrecidas por universidades federales ubicadas en la región amazónica de Brasil. De manera específica, se reflexiona acerca de cómo aparecen las discusiones sobre la enseñanza de historia y el libro de texto en las carreras analizadas. Se utilizan los diseños curriculares de los cursos introductorios de grado, también llamados Proyecto Político Pedagógico PPP o Proyecto Político Curricular PPC, como una opción para problematizar algunos objetos de estudio como la enseñanza y el libro de texto en las referidas carreras de licenciatura. El análisis demuestra que los diseños curriculares investigados han tematizado predominantemente la historia europea y mantienen la clásica periodización cuadripartita: historia antigua, medieval, moderna y contemporánea. Además, existe poco interés en reflexionar sobre la enseñanza de la historia y menos muestra la localización de área en que se encuentra las instituciones investigadas. Figura 1. Localización de la Amazonia brasileña Fuente: elaboración propia. La formación docente inicial del profesor de Historia en Brasil: temas, reflexiones y desafíos Según el Instituto Brasileño de Geografía y Estadística IBGE, la Amazonía brasileña tiene un área aproximada de 5. 217. 423 km2, que corresponde aproximadamente al 61 del territorio brasileño IBGE, 2020. Las instituciones investigadas en el presente artículo san las siguientes: Universidad Federal de Amazonas UFAM, Universidad Federal de Acre UFAC, Universidad Federal de Amapá Unifap, Universidad Federal de Pará UFPA, Universidad Federal del Sur y Sudeste del Pará Unifesspa, Universidad Federal del Oeste del Pará Ufopa, Universidad Federal de Rondnia UNIR, Universidad Federal de Roraima UFRR, Universidad Federal de Tocantins UFT, Universidad Federal de Mato Grosso UFMT y Universidad Federal de Maranho UFMA.","1",""
"T2-0019","10101928.txt","El objetivo inicial era que estos componentesfuesen reutilizables para problemas y datos procedentes de diversos dominios, alestilo de Oracle Predictive Analytics. No obstante, estos componentes debeanpoderse optimizar para un problema concreto si a se desease, tal como enZorrilla y Gara 17. En segundo lugar, para que estos componentes fuesenutilizables por usuarios no expertos, desarrollaamos DSLs, al estilo de OraclePredictive Analytics, pero adaptados a las necesidades de cada usuario. EstosDSLs tendan que permitir plantear un problema de minea de datos utilizandoprimitivas de alto nivel y una jerga cercana al dominio del usuario. Se buscaFigura 1. Ejemplo de consultas para el ámbito educacional.además que la forma de plantear dichos problemas sea lo más flexible posible. Las sentencias escritas utilizando el DSL se transformaan en código de bajonivel encargado de invocar los componentes reutilizables para dar respuesta alproblema planteado por el usuario. Esta idea fue inicialmente explorada mediante la creación de un DSL, másun conjunto de procesos de minea de datos, para el ámbito educacional. Lasiguiente sección describe dicho trabajo. 2. 2. Un DSL para el Análisis de Datos EducacionalesPara explorar nuestra idea inicial, desarrollamos un DSL para el análisis dedatos provenientes del dominio educacional 16. El objetivo de este DSL era quelos profesores pudiesen explotar los datos que plataformas de aprendizaje comoMoodle 11 recopilan acerca del desarrollo de sus asignaturas, con el objetivo deextraer de dichos datos información que pudiese ayudar a mejorar el rendimientolas asignaturas. Concretamente, tratamos de resolver dos tareas de análisis. La primera deellas consista en identificar los diferentes tipos de perfiles que existan dentrode un conjunto de datos.","1",""
"T2-0020","100360399.txt","Desde las postrimerías de la campaña presidencial, la mirada detenida del gobierno norteamericano tenía en buena opinión la figura del general Medina Angarita. Así lo testifica la comunicación producida por la embajada esta-dounidense en Caracas al Departamento de Estado cuando se considera al 39La dinámica de las relaciones diplomáticas entre Venezuela y los Estados Unidos durante el gobierno del general Isaías Medina Angarita 19411945 Luis Manuel Marcano Salazarvirtual presidente como ...un hombre con capacidad y además respetado en las filas de las fuerzas armadas venezolanas NARA, 19401. Sin embargo, en la misma comunicación Corrigan advierte sobre la descon-fianza de la que gozaba en Venezuela Medina Angarita por ser considerado por sectores de la sociedad como la continuación y renovación del gomecismo, por haber sido secretario privado del presidente Eleazar López Contreras y su hom-bre de confianza. Durante toda la etapa electoral que culminó con la elección presidencial por el Congreso, los Estados Unidos permanecieron atentos a los acontecimientos a través de la mesurada observación de su representante, el em-bajador Corrigan. En tales circunstancias, dos días después de las elecciones, el 30 de abril de 1941, Corrigan advertirá al Departamento de Estado sobre la poca popularidad del nuevo presidente al comparar el número de personas que asis-tió a su proclamación con la multitud que acostumbraba a acompañar al general López Contreras en sus mensajes al Congreso NARA, 19412. Nuestro objetivo será aproximarnos a esa realidad diplomática a partir de fuentes primarias recabadas en los Archivos Nacionales de Washington D. C. y en los archivos de la cancillería venezolana y del palacio presidencial, e inten-tar dar respuesta a dos preguntas fundamentales: estuvo la política exterior del gobierno de los Estados Unidos hacia Venezuela en el período19411945 condi-cionada por el factor petrolero únicamente?, y fue fundamental el tema petro-lero para la consolidación de un entendimiento mutuo?","1",""
"T2-0021","100254306.txt","t 124 I. Lindem ans N o es un lenguaje jurídico, sino un lenguaje hum ano! En principio, estas palabras implican todo y no excluyen nada: la partici pación en la vida de la empresa. En principio, no se excluye ninguna forma. Son solamente las personas quienes pueden participar: es una parti cipación de personas. Para saber lo que es la participación, debemos saber lo que es una persona, lo que es el trabajador. La participación parte de la idea que son personas las que actúan como tales, que están reconocidas como tales, que guardan su personalidad hum ana, que tienen su propia autonom ía para pensar, hablar, concertarse y actuar. Por consiguiente, la participación de personas en la empresa implica tanto el grupo como el individuo, tanto los trabajadores de la empresa como los trabajadores del taller, los que dicen s i como los que dicen no , los trabajadores que protestan y se agrupan, tanto los trabajadores como los grupos de trabajadores: los sindicatos. Además, la participación de los trabajadores en la empresa se caracteriza bajo la doble form a en la cual se expresa toda form a de participación: por la intervención y la acción constantes de los hombres por una parte, y por estructuras de conducción y de garantía de la participación por otra parte no pudiendo separar las unas de las otras. Por lo cual podemos afirmar negativamente, que no se puede reducir la participación a una nueva forma de movi miento de relaciones hum anas ; Que tam poco se la puede reducir simplemente a los cambios de estructura que aseguran la salvación.","0",""
"T2-0022","10142000.txt","Si bien en el resto de las cuestiones tratadas en este trabajo, se protege cada vez mas su figura, la situación de las clausulas IRPH me tiene totalmente desconcertado. Eso sí, aunque haya sido el Tribual Supremo en su Sala de lo Civil el culpable de esta situación, esto no es mas que la consecuencia de una decisión del TJUE, que deja abiertas las posibilidades de que cada estado decida, con el peligro jurídico que conlleva, se deben repartir las culpas, puesto que es un problema que seguro se repetirá en más países de la unión europea por una resolución a medias del tribunal con capacidad decisoria. Pero que no se olvide que estas decisiones traen consecuencias, como problemas jurídicos por doquier, inseguridad jurídica, falta de legislación y un absoluto desamparo para los consumidores en esta materia. Aun así, esperemos que en los próximos meses esta situación sea modificada por el Tribunal Supremo, lo cual no debería extrañar a la gente, debido a su carácter voluble del que tan consciente ha sido el pueblo español durante la década anterior. 37 7. CONCLUSIONES El análisis pormenorizado realizado en los puntos anteriores me lleva a establecer una serie de reflexiones interesantes acerca de la situación de los gastos hipotecarios en el momento actual. Primero, como se ha dejado entrever a lo largo de todo el trabajo, que la situación del reparto de los gastos de constitución de la hipoteca a cambiado positivamente para el consumidor. En el momento actual, se da un reparto equitativo, que vela por los intereses y por la protección de un consumidor enterado en todo momento de que es lo que está firmado, cuestión que regula de forma novedosa la nueva ley de Contratos de crédito hipotecario.","0",""
"T2-0023","10032910.txt","Cuál de ellas puede resultar más interesante para desarrollar la alfabetización audiovisual en el aula? Por tratarse de metodologías activas todas ellas pueden ser aptas para ello y en cualquier caso en base a cualquiera se puede plantear una propuesta. A continuación, se describirá brevemente la esencia de cada una y se justificará la elección de una de ellas. Por una parte, se plantea El ABP, que es una metodología que plantea al alumno un problema inicial que debe resolver. Se presenta un problema al alumno, el cual identificará que necesidades de aprendizaje que necesita satisfacer para resolver el problema. A continuación, buscará información y posteriormente regresará al problema para proceder a su resolución. Atienza, 2008. Por otra parte, el Método de Caso parte de una situación concreta de la cual se dan los detalles necesarios en función de lo que se quiera trabajar y el cual vehiculiza a través de la discusión constructiva que genera, el desarrollo de conocimientos, actitudes y habilidades previstos para la sesión y para el curso en general. Labrador, Andreu y González-Escrivá, 2014. Con respecto al Aprendizaje Cooperativo, este se basa en plantear objetivos compartidos por el grupo clase y en el trabajo en pequeños grupos y en ocasiones individual para lograr conseguirlos obteniendo posteriormente un feedback. Morera, Climent, Iborra y Atienza 2015, p. 14. La Flipped Classroom es definida por Bergmann y Sams 2012 de la siguiente forma: the concept of a flipped class is this: that which is traditionally done in class is now done at home, and that is traditionally done as homework is now completed in class p. 13.","1",""
"T2-0024","10050965.txt","1, para analizar después el concepto de paseo matemático como proceso de aprendizaje véase apartado 2. 2 y destacar todo aquello a lo que puede contribuir positivamente. De forma global estos capítulos consisten en una somera intervención sobre la idea de cómo poder poner en práctica los conocimientos del currículum e interiorizarlos, en un ambiente más distendido y 8 predispuesto al aprendizaje junto a la diversión, el trabajo en equipo y, sobre todo, la predisposición de los estudiantes. Para ello se recurre a la legislación vigente y autores experimentados. A continuación, el escrito prosigue con una metodología de enseñanza véase apartado 3. 1 ajustada a la práctica a desarrollar, donde se explica la forma de conseguirlo con trabajo en equipo, juego, análisis de información y debate; un aprendizaje indirecto, pero sólido. Una vez apoyado el texto en el marco teórico y desarrollada la propuesta, ésta última se lleva a la práctica con el fin de obtener aquellos aspectos más relevantes, propios expresamente de la experiencia véase apartado 3. 2 en un centro concreto y con un alumnado determinado. Como aporte final, se extraen las conclusiones más objetivas al respecto y se detallan en el apartado que le sigue, diferenciado en tres ámbitos distintos véase apartado 4. Por último, el autor se toma la libertad de exponer una reflexión basada en las conclusiones a las que se ha llegado véase apartado 5 con la elaboración de este escrito y su implicación real, donde se pone en cuestión el paseo matemático dentro del centro como recurso.","1",""
"T2-0025","10003479.txt","41 Conclusiones ........................................................................................................................ 42 Índice de figuras .................................................................................................................. 45 Bibliografía .......................................................................................................................... 46 4 INTRODUCCIÓN Cumpliendo con los objetivos descritos en el reglamento del Trabajo Fin de Grado en Historia con Mención en Historia Aplicada1 me dispongo a desarrollar la memoria de las prácticas curriculares correspondientes, habiendo sido realizadas estas en la biblioteca del Seminario de Monte Corbán. Con ella, daré respaldo teórico a las actividades bibliotecarias llevadas a cabo entre el 14 de mayo y el 22 de junio, con horario comprendido entre 10: 00 y las 14: 00 horas, sumando así 120 horas de las 300 horas totales destinadas al TFG completo. Dicho trabajo profundizará en el papel de la biblioteca del Seminario como conservadora y difusora del patrimonio bibliográfico de la de la Diócesis de Santander, así como la realización de un proyecto de planificación orientado a la redistribución de la colección local, aprovechando para indagar en las actividades propias a la biblioteca como la catalogación, recuento, sellado, expurgo, etc. Todo ello se realizará bajo la supervisión de la Dra. Virginia Cuñat Ciscar como tutora de la Universidad y Don Jesús Jimeno González, sacerdote responsable de la biblioteca, como tutor externo. Esta labor me permitirá poner en práctica los conocimientos adquiridos durante la carrera, especialmente en tres asignaturas, pertenecientes todas ellas a la Mención en Historia Aplicada: Depósitos de la Cultura Escrita: Archivos y Bibliotecas por su relación directa; Museología y Museografía con los conocimientos teóricos y prácticos sobre la difusión; al igual que Arqueología: interpretación y difusión, por conocimientos prácticos sobre difusión.","0",""
